Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,Value,Year
ELV_reused,BEV,elvPowertrain,calcastIron,,345195525.45495605,2040
ELV_reused,BEV,elvPowertrain,calmildSteel,,21576913.347575378,2040
ELV_reused,BEV,elvPowertrain,calstainlessSteel,,21585279.966679383,2040
ELV_reused,BEV,elvSteering,calAl_6xxx,,1501035.6392623186,2040
ELV_reused,BEV,elvSteering,calAl_7xxx,,375279.50993837713,2040
ELV_reused,BEV,elvSteering,calHSS,,1456900.9407046796,2040
ELV_reused,BEV,elvSteering,calMagnesium,,425180.6856529534,2040
ELV_reused,BEV,elvSteering,calalloySteel,,1942599.1828803057,2040
ELV_reused,BEV,elvSteering,calcastAluminiumAlSiCu,,750786.3940361381,2040
ELV_reused,BEV,elvSteering,calcastAluminiumAlSiMg,,1125765.390074229,2040
ELV_reused,BEV,elvSteering,calmildSteel,,4857443.355350303,2040
ELV_reused,BEV,elvSteering,calstainlessSteel,,1457512.764363742,2040
ELV_reused,BEV,elvThermalManagement,calAl_6xxx,,2501698.51480093,2040
ELV_reused,BEV,elvThermalManagement,calAl_7xxx,,312694.72104792594,2040
ELV_reused,BEV,elvThermalManagement,calMagnesium,,708324.7061531782,2040
ELV_reused,BEV,elvThermalManagement,calOthers,,1619017.5432990075,2040
ELV_reused,BEV,elvThermalManagement,calalloySteel,,3236634.15755167,2040
ELV_reused,BEV,elvThermalManagement,calcastAluminiumAlSiCu,,1251013.3043440103,2040
ELV_reused,BEV,elvThermalManagement,calcastAluminiumAlSiMg,,1876274.7430951595,2040
ELV_reused,BEV,elvThermalManagement,calmildSteel,,3236495.262076235,2040
ELV_reused,BEV,elvThermalManagement,calstainlessSteel,,8089840.340120316,2040
ELV_reused,BEV,elvTransmission,calAl_6xxx,,23347403.20592498,2040
ELV_reused,BEV,elvTransmission,calAl_7xxx,,5837621.571562623,2040
ELV_reused,BEV,elvTransmission,calHSS,,22651165.957386017,2040
ELV_reused,BEV,elvTransmission,calMagnesium,,6610910.055870723,2040
ELV_reused,BEV,elvTransmission,calalloySteel,,30210407.045877457,2040
ELV_reused,BEV,elvTransmission,calcastAluminiumAlSiCu,,17506558.351549912,2040
ELV_reused,BEV,elvTransmission,calcastAluminiumAlSiMg,,11674450.564546393,2040
ELV_reused,BEV,elvTransmission,calmildSteel,,75534852.76405105,2040
ELV_reused,BEV,elvTransmission,calstainlessSteel,,22639246.389915466,2040
ELV_reused,BEV,elvTrim,calAl_6xxx,,1100805.4823655367,2040
ELV_reused,BEV,elvTrim,calAl_7xxx,,275261.021849817,2040
ELV_reused,BEV,elvTrim,calHSS,,3560070.7248694897,2040
ELV_reused,BEV,elvTrim,calMagnesium,,311589.04164899286,2040
ELV_reused,BEV,elvTrim,calalloySteel,,1067524.0827655077,2040
ELV_reused,BEV,elvTrim,calcastAluminiumAlSiCu,,688024.0125196694,2040
ELV_reused,BEV,elvTrim,calcastAluminiumAlSiMg,,688042.337450409,2040
ELV_reused,BEV,elvTrim,calmildSteel,,1424111.18067348,2040
ELV_reused,BEV,elvTrim,calstainlessSteel,,1068278.7931511162,2040
ELV_reused,BEV,elvWheels,calAl_6xxx,,18019090.221891403,2040
ELV_reused,BEV,elvWheels,calAl_7xxx,,4501913.283076286,2040
ELV_reused,BEV,elvWheels,calMagnesium,,5098273.04707632,2040
ELV_reused,BEV,elvWheels,calcastAluminiumAlSiCu,,9010851.441109655,2040
ELV_reused,BEV,elvWheels,calcastAluminiumAlSiMg,,13506995.28254299,2040
ELV_reused,BEV,elvWheels,calmildSteel,,116540132.63763428,2040
ELV_shredded,BEV,elvBIW,,,1548450226.0994139,2040
ELV_shredded,BEV,elvBIW,calAHSS,,243715438.73924553,2040
ELV_shredded,BEV,elvBIW,calAl_5xxx,,167378002.08053586,2040
ELV_shredded,BEV,elvBIW,calAl_6xxx,,250950596.78627312,2040
ELV_shredded,BEV,elvBIW,calHSS,,243668282.3910522,2040
ELV_shredded,BEV,elvBIW,calMagnesium,,47367597.78001708,2040
ELV_shredded,BEV,elvBIW,calUHSS,,135269866.33993223,2040
ELV_shredded,BEV,elvBIW,calmildSteel,,460100442.4384277,2040
ELV_shredded,BEV,elvBattery,,,25721760.19404297,2040
ELV_shredded,BEV,elvBattery,battery,,25721760.19404297,2040
ELV_shredded,BEV,elvBrakes,,,148882166.2989502,2040
ELV_shredded,BEV,elvBrakes,calMagnesium,,4555297.779948235,2040
ELV_shredded,BEV,elvBrakes,calcastAluminiumAlSiCu,,40236244.13726654,2040
ELV_shredded,BEV,elvBrakes,calcastIron,,72859226.28623657,2040
ELV_shredded,BEV,elvBrakes,calmildSteel,,20815909.790048216,2040
ELV_shredded,BEV,elvBrakes,calstainlessSteel,,10415488.324570844,2040
ELV_shredded,BEV,elvChassis,,,774081427.9741454,2040
ELV_shredded,BEV,elvChassis,calAHSS,,162407299.45368344,2040
ELV_shredded,BEV,elvChassis,calAl_6xxx,,83661316.8643158,2040
ELV_shredded,BEV,elvChassis,calAl_7xxx,,20919303.88962173,2040
ELV_shredded,BEV,elvChassis,calHSS,,270512070.97008055,2040
ELV_shredded,BEV,elvChassis,calMagnesium,,23701522.63765716,2040
ELV_shredded,BEV,elvChassis,calUHSS,,108268326.86734313,2040
ELV_shredded,BEV,elvChassis,calcastAluminiumAlSiCu,,41837578.05979538,2040
ELV_shredded,BEV,elvChassis,calcastAluminiumAlSiMg,,62774009.302529894,2040
ELV_shredded,BEV,elvClosures,,,428853295.4584839,2040
ELV_shredded,BEV,elvClosures,calAHSS,,59988153.459139995,2040
ELV_shredded,BEV,elvClosures,calAHSS_DualPhase,,59947244.42376097,2040
ELV_shredded,BEV,elvClosures,calAl_5xxx,,81096360.49172972,2040
ELV_shredded,BEV,elvClosures,calAl_6xxx,,34769572.4479393,2040
ELV_shredded,BEV,elvClosures,calHSS,,149961386.35243836,2040
ELV_shredded,BEV,elvClosures,calMagnesium,,13118436.69562187,2040
ELV_shredded,BEV,elvClosures,calOthers,,29972141.57992401,2040
ELV_shredded,BEV,elvDriveline,,,132171379.36053465,2040
ELV_shredded,BEV,elvDriveline,calAl_6xxx,,3569847.8538944246,2040
ELV_shredded,BEV,elvDriveline,calAl_7xxx,,3572128.8648521425,2040
ELV_shredded,BEV,elvDriveline,calMagnesium,,4046756.8755512233,2040
ELV_shredded,BEV,elvDriveline,calalloySteel,,18482193.294578552,2040
ELV_shredded,BEV,elvDriveline,calcastAluminiumAlSiCu,,20006726.724313356,2040
ELV_shredded,BEV,elvDriveline,calcastAluminiumAlSiMg,,8568521.831850434,2040
ELV_shredded,BEV,elvDriveline,calcastIron,,9237828.613578035,2040
ELV_shredded,BEV,elvDriveline,calmildSteel,,46207948.87823486,2040
ELV_shredded,BEV,elvDriveline,calstainlessSteel,,18479426.40031433,2040
ELV_shredded,BEV,elvPowertrain,,,158451705.12753907,2040
ELV_shredded,BEV,elvPowertrain,calAl_6xxx,,2085808.495814228,2040
ELV_shredded,BEV,elvPowertrain,calAl_7xxx,,2084575.0285754206,2040
ELV_shredded,BEV,elvPowertrain,calHSS,,5394549.7800304415,2040
ELV_shredded,BEV,elvPowertrain,calMagnesium,,4721795.466676522,2040
ELV_shredded,BEV,elvPowertrain,calalloySteel,,5395283.836300277,2040
ELV_shredded,BEV,elvPowertrain,calcastAluminiumAlSiCu,,33343734.602813724,2040
ELV_shredded,BEV,elvPowertrain,calcastAluminiumAlSiMg,,8336528.224724198,2040
ELV_shredded,BEV,elvPowertrain,calcastIron,,86298881.36373901,2040
ELV_shredded,BEV,elvPowertrain,calmildSteel,,5394228.336893845,2040
ELV_shredded,BEV,elvPowertrain,calstainlessSteel,,5396319.991669846,2040
ELV_shredded,BEV,elvSteering,,,89347867.98018798,2040
ELV_shredded,BEV,elvSteering,calAl_6xxx,,9653719.405451775,2040
ELV_shredded,BEV,elvSteering,calAl_7xxx,,2413562.3384272098,2040
ELV_shredded,BEV,elvSteering,calHSS,,9369872.71668892,2040
ELV_shredded,BEV,elvSteering,calMagnesium,,2734495.390081739,2040
ELV_shredded,BEV,elvSteering,calalloySteel,,12493579.05852432,2040
ELV_shredded,BEV,elvSteering,calcastAluminiumAlSiCu,,4828587.004781436,2040
ELV_shredded,BEV,elvSteering,calcastAluminiumAlSiMg,,7240216.626359749,2040
ELV_shredded,BEV,elvSteering,calmildSteel,,31240027.854017638,2040
ELV_shredded,BEV,elvSteering,calstainlessSteel,,9373807.582574654,2040
ELV_shredded,BEV,elvThermalManagement,,,146841054.88461608,2040
ELV_shredded,BEV,elvThermalManagement,calAl_6xxx,,16089355.154013824,2040
ELV_shredded,BEV,elvThermalManagement,calAl_7xxx,,2011056.2451709746,2040
ELV_shredded,BEV,elvThermalManagement,calMagnesium,,4555500.070945931,2040
ELV_shredded,BEV,elvThermalManagement,calOthers,,10412504.9843544,2040
ELV_shredded,BEV,elvThermalManagement,calalloySteel,,20816000.072097015,2040
ELV_shredded,BEV,elvThermalManagement,calcastAluminiumAlSiCu,,8045732.62401638,2040
ELV_shredded,BEV,elvThermalManagement,calcastAluminiumAlSiMg,,12067021.877161026,2040
ELV_shredded,BEV,elvThermalManagement,calmildSteel,,20815106.78354912,2040
ELV_shredded,BEV,elvThermalManagement,calstainlessSteel,,52028777.089401245,2040
ELV_shredded,BEV,elvTransmission,,,98022531.59533082,2040
ELV_shredded,BEV,elvTransmission,calAl_6xxx,,10594619.942184446,2040
ELV_shredded,BEV,elvTransmission,calAl_7xxx,,2649004.7467595097,2040
ELV_shredded,BEV,elvTransmission,calHSS,,10278680.350410461,2040
ELV_shredded,BEV,elvTransmission,calMagnesium,,2999908.7648489,2040
ELV_shredded,BEV,elvTransmission,calalloySteel,,13708924.205692291,2040
ELV_shredded,BEV,elvTransmission,calcastAluminiumAlSiCu,,7944152.5292747505,2040
ELV_shredded,BEV,elvTransmission,calcastAluminiumAlSiMg,,5297649.83601265,2040
ELV_shredded,BEV,elvTransmission,calmildSteel,,34276319.74167023,2040
ELV_shredded,BEV,elvTransmission,calstainlessSteel,,10273271.471054077,2040
ELV_shredded,BEV,elvTrim,,,65495211.577705376,2040
ELV_shredded,BEV,elvTrim,calAl_6xxx,,7079690.161096,2040
ELV_shredded,BEV,elvTrim,calAl_7xxx,,1770306.1797399996,2040
ELV_shredded,BEV,elvTrim,calHSS,,22896141.132493973,2040
ELV_shredded,BEV,elvTrim,calMagnesium,,2003945.2090366597,2040
ELV_shredded,BEV,elvTrim,calalloySteel,,6865645.0813154215,2040
ELV_shredded,BEV,elvTrim,calcastAluminiumAlSiCu,,4424938.747185324,2040
ELV_shredded,BEV,elvTrim,calcastAluminiumAlSiMg,,4425056.601641846,2040
ELV_shredded,BEV,elvTrim,calmildSteel,,9158989.554135323,2040
ELV_shredded,BEV,elvTrim,calstainlessSteel,,6870498.9049718855,2040
ELV_shredded,BEV,elvWheels,,,120922715.09666748,2040
ELV_shredded,BEV,elvWheels,calAl_6xxx,,13072673.29823494,2040
ELV_shredded,BEV,elvWheels,calAl_7xxx,,3266093.9504671097,2040
ELV_shredded,BEV,elvWheels,calMagnesium,,3698747.112584782,2040
ELV_shredded,BEV,elvWheels,calcastAluminiumAlSiCu,,6537284.378844259,2040
ELV_shredded,BEV,elvWheels,calcastAluminiumAlSiMg,,9799192.655962562,2040
ELV_shredded,BEV,elvWheels,calmildSteel,,84548723.67828369,2040
